comparison_scope,task_id,author_difficulty,verified_product_count,in_strict_three_way_83,product,attempt_count_for_task,selected_source_root,selected_run_dir,selected_trial_name,selected_trial_path,selected_finished_at,reward,verify_status,normal_e2e_pass,pass_after_timeout,timeout,outcome_bucket,product_terminal_status,product_return_code,product_completion_claim,product_run_state_field,product_run_state,product_error_field,product_error,exception_type,interruption_or_stop_reason,timeout_types,timeout_evidence,stream_transport_failure_classification,stream_transport_interruption_count,gateway_response_truncated_count,gateway_balance_error_line_count,e2e_s,environment_setup_s,agent_setup_s,agent_execution_s,verifier_s,tool_calls_field,tool_calls,tool_calls_failed,tool_call_failure_rate,tool_call_duration_s,tool_breakdown,failed_tool_breakdown,turn_metric_name,turn_metric_value,model_activity_observed,token_input,token_fresh_input,token_cache_read,token_cache_creation,token_cache_reported,token_output,token_total,token_known_minimum,token_source,token_accounting_status,token_accounting_scope_or_note,token_sources_consistent,token_is_lower_bound,token_accounting_note,verifier_tests,verifier_passed,verifier_failed,verifier_skipped,failed_test_names,product_version,model_api_id,model_provider,temperature,configured_max_turns,observed_max_agent_turns_product,observed_tasks_gt_50_product,product_execution_budget
strict_three_way_83,make-mips-interpreter,hard,3,true,PI,2,,2026-08-14__10-38-05,make-mips-interpreter__karqvLP,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__10-38-05/make-mips-interpreter__karqvLP,2026-08-14T03:39:02.931916Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,3656.658541,1.104936,3.952096,3602.741888,36.405648,tool_calls,130,6,0.046153846153846156,,"{""bash"": 84, ""edit"": 9, ""read"": 36, ""write"": 1}","{""bash"": 4, ""edit"": 2}",assistant_messages,122,True,13339070,,,,13134656,142937,26616663,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,2,1,0,test_outputs.py::test_frame_bmp_similar_to_reference,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,mcmc-sampling-stan,hard,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,mcmc-sampling-stan__MUwmpU6,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/mcmc-sampling-stan__MUwmpU6,2026-07-30T11:33:04.241997Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,3492.679455,17.750687,6.072906,3082.920948,371.860015,tool_calls_terminal,47,1,0.02127659574468085,1596.552,"{""bash"":29,""read_file"":3,""task_board"":11,""write_file"":4}","{""bash"":1}",agentic_steps,32,True,792441,83385,709056,0,,69395,861836,861836,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,6,5,1,0,test_outputs.py::test_hierarchical_model_implemented,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,mcmc-sampling-stan,hard,3,true,Hermes,1,,2026-07-31__08-18-19,mcmc-sampling-stan__tJaMa3U,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__08-18-19/mcmc-sampling-stan__tJaMa3U,2026-07-31T00:43:07.121509Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1486.822616,1.356473,4.98497,1183.891352,283.366581,tool_calls,42,0,0.0,975.675,"{""process"": 12, ""read_file"": 2, ""terminal"": 22, ""todo"": 3, ""write_file"": 3}",{},session_messages,81,True,949682,,,,,6850,956532,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,6,6,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,mcmc-sampling-stan,hard,3,true,PI,1,,2026-08-13__01-11-47,mcmc-sampling-stan__tpsCx6u,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-13__01-11-47/mcmc-sampling-stan__tpsCx6u,2026-08-12T17:33:38.774964Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,1310.825781,1.146231,3.404281,944.251116,349.160898,tool_calls,23,0,0.0,,{},{},assistant_messages,0,False,306208,,,,261056,28016,595280,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,6,6,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,merge-diff-arc-agi-task,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,merge-diff-arc-agi-task__HbHftAQ,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/merge-diff-arc-agi-task__HbHftAQ,2026-07-29T22:02:25.445713Z,1,pass,false,true,true,verifier_pass_after_timeout,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,2962.326034,5.645225,81.753371,2839.610319,23.356102,tool_calls_terminal,23,3,0.13043478260869565,72.03200000000001,"{""bash"":18,""list_dir"":1,""read_file"":1,""write_file"":3}","{""bash"":2,""write_file"":1}",agentic_steps,20,True,249995,39819,210176,0,,57883,307878,307878,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,5,5,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,merge-diff-arc-agi-task,medium,3,true,Hermes,1,,2026-07-31__08-50-54,merge-diff-arc-agi-task__vhnhmaK,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__08-50-54/merge-diff-arc-agi-task__vhnhmaK,2026-07-31T00:57:51.543539Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,416.270631,1.170237,5.061248,366.609275,31.094229,tool_calls,21,1,0.047619047619047616,40.510000000000005,"{""execute_code"": 1, ""read_file"": 1, ""terminal"": 15, ""todo"": 3, ""write_file"": 1}","{""execute_code"": 1}",session_messages,44,True,498724,,,,,18625,517349,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,5,5,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,merge-diff-arc-agi-task,medium,3,true,PI,1,,2026-08-14__05-04-11,merge-diff-arc-agi-task__mB9YP5D,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__05-04-11/merge-diff-arc-agi-task__mB9YP5D,2026-08-13T21:10:47.798977Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,395.854774,1.069166,81.895681,284.941482,15.751505,tool_calls,19,2,0.10526315789473684,,"{""bash"": 17, ""read"": 1, ""write"": 1}","{""bash"": 2}",assistant_messages,16,True,176265,,,,154624,15265,346154,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,5,5,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,model-extraction-relu-logits,hard,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-03__00-47-16,model-extraction-relu-logits__S8Ng7R3,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-03__00-47-16/model-extraction-relu-logits__S8Ng7R3,2026-08-02T17:06:00.367540Z,0,no_pass,false,false,true,timeout_no_pass,completed,0,True,astra_final_state,completed,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)""]",,2,,,1123.71366,1.246506,3.331218,1085.463069,21.601793,tool_calls_terminal,22,0,0.0,2.7279999999999998,"{""bash"":12,""introspect"":6,""list_dir"":1,""read_file"":1,""task_board"":2}",{},agentic_steps,19,True,186642,29202,157440,0,,14934,201576,201576,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,1,0,1,0,test_outputs.py::test_stolen_matrix_matches,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,model-extraction-relu-logits,hard,3,true,Hermes,1,,2026-07-31__08-59-53,model-extraction-relu-logits__Y2jbEX7,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__08-59-53/model-extraction-relu-logits__Y2jbEX7,2026-07-31T01:30:44.334194Z,1,pass,false,true,true,verifier_pass_after_timeout,timeout,124,False,run_status,timed_out,run_error,ProductDeadlineExpired: Hermes run exceeded its driver deadline,,,,,,,0,0,1850.523483,1.229248,4.682437,1812.810204,19.75648,tool_calls,54,0,0.0,235.248,"{""read_file"": 2, ""search_files"": 1, ""terminal"": 42, ""write_file"": 9}",{},session_messages,111,True,,,,,,,,,missing,missing_after_model_activity,reported_hermes_run_usage,,,reported_hermes_run_usage,1,1,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,model-extraction-relu-logits,hard,3,true,PI,2,,2026-08-14__13-38-14,model-extraction-relu-logits__aesKsnW,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-38-14/model-extraction-relu-logits__aesKsnW,2026-08-14T05:55:49.382436Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,length,,,,length,,,,,,0,1054.72411,1.079123,3.598849,952.691708,85.147597,tool_calls,0,0,0.0,,{},{},assistant_messages,1,True,1451,,,,1280,65536,68267,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,0,1,0,test_outputs.py::test_stolen_matrix_matches,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,modernize-scientific-stack,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,modernize-scientific-stack__R9ShMjc,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/modernize-scientific-stack__R9ShMjc,2026-07-30T03:27:10.405496Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,88.502885,1.239134,3.178345,55.457914,16.351701,tool_calls_terminal,7,0,0.0,2.372,"{""bash"":2,""read_file"":3,""write_file"":2}",{},agentic_steps,5,True,56876,19116,37760,0,,1625,58501,58501,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,2,2,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,modernize-scientific-stack,medium,3,true,Hermes,1,,2026-07-31__09-32-29,modernize-scientific-stack__BA2S2GU,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__09-32-29/modernize-scientific-stack__BA2S2GU,2026-07-31T01:35:23.535849Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,173.091531,1.256329,4.740519,140.382752,14.570911,tool_calls,15,1,0.06666666666666667,29.266000000000002,"{""patch"": 2, ""read_file"": 3, ""terminal"": 7, ""write_file"": 3}","{""terminal"": 1}",session_messages,29,True,258594,,,,,4276,262870,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,2,2,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,modernize-scientific-stack,medium,3,true,PI,1,,2026-08-14__15-05-24,modernize-scientific-stack__u6R3LmN,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__15-05-24/modernize-scientific-stack__u6R3LmN,2026-08-14T07:07:52.657601Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,147.743514,1.155164,4.069193,76.849694,53.002423,tool_calls,10,0,0.0,,"{""bash"": 4, ""read"": 4, ""write"": 2}",{},assistant_messages,7,True,30096,,,,11456,3622,45174,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,2,2,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,mteb-leaderboard,medium,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-03__17-46-02,mteb-leaderboard__PrLFf6C,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-03__17-46-02/mteb-leaderboard__PrLFf6C,2026-08-03T10:31:10.405671Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,2707.448209,2.199748,3.937192,2673.468951,13.285474,tool_calls_terminal,84,6,0.07142857142857142,856.4909999999999,"{""bash"":63,""read_file"":11,""tool_search"":1,""web_fetch"":3,""web_search"":2,""write_file"":4}","{""bash"":3,""web_fetch"":3}",agentic_steps,60,True,2107163,182043,1925120,0,,116391,2223554,2223554,matrixone.agent_events.llm_response,server_reconciled,server_session_observed,True,False,main_agent_only_excludes_intent_judge,2,2,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,mteb-leaderboard,medium,3,true,Hermes,1,,2026-08-02__22-49-10,mteb-leaderboard__3VAdWK5,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__22-49-10/mteb-leaderboard__3VAdWK5,2026-08-02T14:54:52.996249Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,341.860102,1.371298,5.638351,304.617392,17.376027,tool_calls,19,1,0.05263157894736842,110.24199999999999,"{""browser_click"": 4, ""browser_console"": 1, ""browser_navigate"": 1, ""browser_snapshot"": 6, ""browser_type"": 1, ""execute_code"": 1, ""read_file"": 2, ""terminal"": 2, ""write_file"": 1}","{""execute_code"": 1}",session_messages,40,True,816619,,,,,13784,830403,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,2,1,1,0,test_outputs.py::test_data_matches,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,mteb-leaderboard,medium,3,true,PI,3,,2026-08-13__12-42-59,mteb-leaderboard__uJdLPCo,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-13__12-42-59/mteb-leaderboard__uJdLPCo,2026-08-13T05:54:56.005896Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,4315.819705,1.10924,3.591155,4284.081575,13.225249,tool_calls,64,0,0.0,,{},{},assistant_messages,0,False,1941178,,,,1847552,36047,3824777,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,2,2,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,mteb-retrieve,medium,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-03__02-20-50,mteb-retrieve__Th7fZH6,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-03__02-20-50/mteb-retrieve__Th7fZH6,2026-08-02T18:50:42.522054Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,1791.432408,1.125235,2.768927,1575.239698,198.955482,tool_calls_terminal,39,1,0.02564102564102564,106.51899999999998,"{""bash"":33,""read_file"":4,""str_replace"":1,""write_file"":1}","{""bash"":1}",agentic_steps,28,True,612513,68641,543872,0,,140202,752715,752715,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,2,2,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,mteb-retrieve,medium,3,true,Hermes,1,,2026-08-02__22-58-05,mteb-retrieve__jh8rC55,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-02__22-58-05/mteb-retrieve__jh8rC55,2026-08-02T15:06:27.698125Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,501.917447,1.204,5.318391,130.614285,351.477311,tool_calls,10,3,0.3,65.302,"{""execute_code"": 1, ""patch"": 2, ""read_file"": 2, ""terminal"": 4, ""write_file"": 1}","{""execute_code"": 1, ""terminal"": 2}",session_messages,21,True,175985,,,,,2274,178259,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,2,1,1,0,test_outputs.py::test_data_matches,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,mteb-retrieve,medium,3,true,PI,2,,2026-08-14__11-39-04,mteb-retrieve__XiXGrEW,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__11-39-04/mteb-retrieve__XiXGrEW,2026-08-14T03:53:36.782944Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,871.3223,1.176965,4.139009,458.36553,394.226564,tool_calls,22,0,0.0,,"{""bash"": 21, ""write"": 1}",{},assistant_messages,18,True,277847,,,,251648,8555,538050,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,2,2,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,multi-source-data-merger,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,multi-source-data-merger__M8zXUtT,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/multi-source-data-merger__M8zXUtT,2026-07-30T06:28:41.143764Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,310.599899,17.247421,5.284679,236.375048,38.232928,tool_calls_terminal,8,1,0.125,8.723000000000003,"{""bash"":5,""write_file"":3}","{""bash"":1}",agentic_steps,9,True,105140,15860,89280,0,,7590,112730,112730,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,3,3,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,multi-source-data-merger,medium,3,true,Hermes,1,,2026-07-31__09-40-03,multi-source-data-merger__mm3EWMs,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__09-40-03/multi-source-data-merger__mm3EWMs,2026-07-31T01:43:38.399010Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,214.520986,1.342029,5.040186,181.629859,14.344285,tool_calls,11,3,0.2727272727272727,22.499,"{""execute_code"": 1, ""patch"": 1, ""read_file"": 2, ""terminal"": 6, ""write_file"": 1}","{""execute_code"": 1, ""terminal"": 2}",session_messages,22,True,184265,,,,,8806,193071,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,3,3,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,multi-source-data-merger,medium,3,true,PI,2,,2026-08-14__13-55-51,multi-source-data-merger__iKxWaMi,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-55-51/multi-source-data-merger__iKxWaMi,2026-08-14T05:59:01.614874Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,189.792772,1.090651,3.949079,147.498186,24.761368,tool_calls,10,1,0.1,,"{""bash"": 9, ""write"": 1}","{""bash"": 1}",assistant_messages,7,True,42578,,,,12672,7652,62902,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,3,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,nginx-request-logging,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,nginx-request-logging__6mYTU3F,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/nginx-request-logging__6mYTU3F,2026-07-29T16:35:51.908003Z,1,pass,true,false,false,verifier_pass_with_abnormal_lifecycle,adapter_infra_error,4,False,astra_final_state,completed,product_error_type,LifecycleControllerError,,,[],[],,0,,,433.621326,6.116333,2.693273,400.538084,12.345454,tool_calls_terminal,18,9,0.5,10.112999999999998,"{""bash"":13,""grep"":1,""read_file"":2,""write_file"":2}","{""bash"":6,""grep"":1,""read_file"":1,""write_file"":1}",agentic_steps,16,True,192142,29262,162880,0,,30154,222296,222296,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,8,8,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,nginx-request-logging,medium,3,true,Hermes,2,,2026-08-03__21-29-04,nginx-request-logging__w6DggNY,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__21-29-04/nginx-request-logging__w6DggNY,2026-08-03T13:31:40.118511Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,154.577238,1.327548,5.447734,115.938067,19.71762,tool_calls,15,1,0.06666666666666667,37.999,"{""read_file"": 1, ""terminal"": 11, ""write_file"": 3}","{""write_file"": 1}",session_messages,27,True,197199,,,,,2478,199677,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,8,3,5,0,test_outputs.py::test_nginx_running; test_outputs.py::test_index_page_content; test_outputs.py::test_custom_404_page; test_outputs.py::test_log_file_creation; test_outputs.py::test_log_file_format,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,nginx-request-logging,medium,3,true,PI,2,,2026-08-14__13-57-08,nginx-request-logging__hdXA5yB,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-57-08/nginx-request-logging__hdXA5yB,2026-08-14T06:00:27.905900Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,199.363897,1.153878,4.135573,159.379262,22.380019,tool_calls,11,1,0.09090909090909091,,"{""bash"": 7, ""edit"": 1, ""write"": 3}","{""bash"": 1}",assistant_messages,8,True,41025,,,,13888,6099,61012,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,8,3,5,0,test_outputs.py::test_nginx_running; test_outputs.py::test_index_page_content; test_outputs.py::test_custom_404_page; test_outputs.py::test_log_file_creation; test_outputs.py::test_log_file_format,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,openssl-selfsigned-cert,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,openssl-selfsigned-cert__TMjFBey,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/openssl-selfsigned-cert__TMjFBey,2026-07-29T16:28:18.837651Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,269.792136,5.651523,2.933177,236.545705,12.899758,tool_calls_terminal,14,4,0.2857142857142857,1.9509999999999998,"{""bash"":11,""write_file"":3}","{""bash"":3,""write_file"":1}",agentic_steps,12,True,138038,22134,115904,0,,16146,154184,154184,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,6,6,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,openssl-selfsigned-cert,medium,3,true,Hermes,1,,2026-07-31__09-50-26,openssl-selfsigned-cert__sXE9ZoE,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__09-50-26/openssl-selfsigned-cert__sXE9ZoE,2026-07-31T01:52:29.472154Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,122.695403,1.297478,4.801406,95.627764,8.954705,tool_calls,4,0,0.0,6.725999999999999,"{""terminal"": 3, ""write_file"": 1}",{},session_messages,9,True,69026,,,,,4119,73145,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,6,5,1,0,test_outputs.py::test_python_verification_script,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,openssl-selfsigned-cert,medium,3,true,PI,2,,2026-08-14__13-59-03,openssl-selfsigned-cert__x6fPnsp,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-59-03/openssl-selfsigned-cert__x6fPnsp,2026-08-14T06:02:04.493853Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,180.445097,1.083861,3.647331,150.298357,13.343569,tool_calls,12,0,0.0,,"{""bash"": 11, ""write"": 1}",{},assistant_messages,13,True,55938,,,,28736,6446,91120,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,6,6,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
